id,address,proj
8101.007296,"33-34 70TH ST, QUEENS NY",jh
8101.007627,"33-34 71ST ST, QUEENS NY",jh
8101.007713,"33-34 72ND ST, QUEENS NY",jh
8101.007809,"33-34 73RD ST, QUEENS NY",jh
8101.007902,"33-34 74TH ST, QUEENS NY",jh
8101.007966,"33-34 75TH ST, QUEENS NY",jh
8101.008058,"33-34 76TH ST, QUEENS NY",jh
8101.008114,"33-34 77TH ST, QUEENS NY",jh
8101.008368,"33-34 83RD ST, QUEENS NY",jh
8101.008598,"33-34 86TH ST, QUEENS NY",jh
8101.008664,"33-34 87TH ST, QUEENS NY",jh
8101.008775,"33-34 88TH ST, QUEENS NY",jh
8101.008888,"33-34 89TH ST, QUEENS NY",jh
8101.009009,"33-34 90TH ST, QUEENS NY",jh
8101.008441,"33-34/36 84TH ST, QUEENS NY",jh
8101.007309,"33-35 69TH ST, QUEENS NY",jh
8101.007607,"33-35 70TH ST, QUEENS NY",jh
8101.007669,"33-35 71ST ST, QUEENS NY",jh
8101.007864,"33-35 73RD ST, QUEENS NY",jh
8101.007937,"33-35 74TH ST, QUEENS NY",jh
8101.008011,"33-35 75TH ST, QUEENS NY",jh
8101.008096,"33-35 76TH ST, QUEENS NY",jh
8101.008299,"33-35 81ST ST, QUEENS NY",jh
8101.008481,"33-35 84TH ST, QUEENS NY",jh
8101.008568,"33-35 85TH ST, QUEENS NY",jh
8101.007297,"33-36 70TH ST, QUEENS NY",jh
8101.007628,"33-36 71ST ST, QUEENS NY",jh
8101.007714,"33-36 72ND ST, QUEENS NY",jh
8101.00781,"33-36 73RD ST, QUEENS NY",jh
8101.007903,"33-36 74TH ST, QUEENS NY",jh
8101.007967,"33-36 75TH ST, QUEENS NY",jh
8101.008059,"33-36 76TH ST, QUEENS NY",jh
8101.008536,"33-36 85TH ST, QUEENS NY",jh
8101.008599,"33-36 86TH ST, QUEENS NY",jh
8101.008665,"33-36 87TH ST, QUEENS NY",jh
8101.007308,"33-37 69TH ST, QUEENS NY",jh
8101.007608,"33-37 70TH ST, QUEENS NY",jh
8101.00767,"33-37 71ST ST, QUEENS NY",jh
8101.007763,"33-37 72ND ST, QUEENS NY",jh
8101.007865,"33-37 73RD ST, QUEENS NY",jh
8101.007938,"33-37 74TH ST, QUEENS NY",jh
8101.008012,"33-37 75TH ST, QUEENS NY",jh
8101.008402,"33-37 83RD ST, QUEENS NY",jh
8101.008623,"33-37 86TH ST, QUEENS NY",jh
8101.008706,"33-37 87TH ST, QUEENS NY",jh
8101.00884,"33-37 88TH ST, QUEENS NY",jh
8101.008951,"33-37 89TH ST, QUEENS NY",jh
8101.007298,"33-38 70TH ST, QUEENS NY",jh
8101.007629,"33-38 71ST ST, QUEENS NY",jh
8101.007715,"33-38 72ND ST, QUEENS NY",jh
8101.007811,"33-38 73RD ST, QUEENS NY",jh
8101.007904,"33-38 74TH ST, QUEENS NY",jh
8101.007968,"33-38 75TH ST, QUEENS NY",jh
8101.00806,"33-38 76TH ST, QUEENS NY",jh
8101.008369,"33-38 83RD ST, QUEENS NY",jh
8101.008537,"33-38 85TH ST, QUEENS NY",jh
8101.008776,"33-38 88TH ST, QUEENS NY",jh
8101.008889,"33-38 89TH ST, QUEENS NY",jh
8101.00901,"33-38 90TH ST, QUEENS NY",jh
8101.008442,"33-38/40 84TH ST, QUEENS NY",jh
8101.007307,"33-39 69TH ST, QUEENS NY",jh
8101.007609,"33-39 70TH ST, QUEENS NY",jh
8101.007671,"33-39 71ST ST, QUEENS NY",jh
8101.007764,"33-39 72ND ST, QUEENS NY",jh
8101.007866,"33-39 73RD ST, QUEENS NY",jh
8101.007939,"33-39 74TH ST, QUEENS NY",jh
8101.008013,"33-39 75TH ST, QUEENS NY",jh
8101.008255,"33-39 80TH ST, QUEENS NY",jh
8101.008482,"33-39 84TH ST, QUEENS NY",jh
8101.008569,"33-39 85TH ST, QUEENS NY",jh
8101.008624,"33-39 86TH ST, QUEENS NY",jh
8101.008707,"33-39 87TH ST, QUEENS NY",jh
8101.008841,"33-39 88TH ST, QUEENS NY",jh
8101.008952,"33-39 89TH ST, QUEENS NY",jh
8101.007299,"33-40 70TH ST, QUEENS NY",jh
8101.00763,"33-40 71ST ST, QUEENS NY",jh
8101.007716,"33-40 72ND ST, QUEENS NY",jh
8101.007812,"33-40 73RD ST, QUEENS NY",jh
8101.007905,"33-40 74TH ST, QUEENS NY",jh
8101.007969,"33-40 75TH ST, QUEENS NY",jh
8101.008061,"33-40 76TH ST, QUEENS NY",jh
8101.008259,"33-40 81ST ST, QUEENS NY",jh
8101.00837,"33-40 83RD ST, QUEENS NY",jh
8101.008538,"33-40 85TH ST, QUEENS NY",jh
8101.008666,"33-40 87TH ST, QUEENS NY",jh
8101.008777,"33-40 88TH ST, QUEENS NY",jh
8101.00889,"33-40 89TH ST, QUEENS NY",jh
8101.009011,"33-40 90TH ST, QUEENS NY",jh
8101.007306,"33-41 69TH ST, QUEENS NY",jh
8101.00761,"33-41 70TH ST, QUEENS NY",jh
8101.007672,"33-41 71ST ST, QUEENS NY",jh
8101.007765,"33-41 72ND ST, QUEENS NY",jh
8101.007867,"33-41 73RD ST, QUEENS NY",jh
8101.00794,"33-41 74TH ST, QUEENS NY",jh
8101.008014,"33-41 75TH ST, QUEENS NY",jh
8101.008403,"33-41 83RD ST, QUEENS NY",jh
8101.008483,"33-41 84TH ST, QUEENS NY",jh
8101.00857,"33-41 85TH ST, QUEENS NY",jh
8101.008625,"33-41 86TH ST, QUEENS NY",jh
8101.008842,"33-41 88TH ST, QUEENS NY",jh
8101.008953,"33-41 89TH ST, QUEENS NY",jh
8101.0073,"33-42 70TH ST, QUEENS NY",jh
8101.007631,"33-42 71ST ST, QUEENS NY",jh
8101.007717,"33-42 72ND ST, QUEENS NY",jh
8101.007813,"33-42 73RD ST, QUEENS NY",jh
8101.007906,"33-42 74TH ST, QUEENS NY",jh
8101.00797,"33-42 75TH ST, QUEENS NY",jh
8101.008062,"33-42 76TH ST, QUEENS NY",jh
8101.008371,"33-42 83RD ST, QUEENS NY",jh
8101.008539,"33-42 85TH ST, QUEENS NY",jh
8101.0086,"33-42 86TH ST, QUEENS NY",jh
8101.008667,"33-42 87TH ST, QUEENS NY",jh
8101.008778,"33-42 88TH ST, QUEENS NY",jh
8101.008891,"33-42 89TH ST, QUEENS NY",jh
8101.009012,"33-42 90TH ST, QUEENS NY",jh
8101.008443,"33-42/44 84TH ST, QUEENS NY",jh
8101.007305,"33-43 69TH ST, QUEENS NY",jh
8101.007611,"33-43 70TH ST, QUEENS NY",jh
8101.007673,"33-43 71ST ST, QUEENS NY",jh
8101.007766,"33-43 72ND ST, QUEENS NY",jh
8101.007941,"33-43 74TH ST, QUEENS NY",jh
8101.008015,"33-43 75TH ST, QUEENS NY",jh
8101.008404,"33-43 83RD ST, QUEENS NY",jh
8101.008626,"33-43 86TH ST, QUEENS NY",jh
8101.008708,"33-43 87TH ST, QUEENS NY",jh
8101.008843,"33-43 88TH ST, QUEENS NY",jh
8101.007301,"33-44 70TH ST, QUEENS NY",jh
8101.007632,"33-44 71ST ST, QUEENS NY",jh
8101.007907,"33-44 74TH ST, QUEENS NY",jh
8101.007971,"33-44 75TH ST, QUEENS NY",jh
8101.008063,"33-44 76TH ST, QUEENS NY",jh
8101.008372,"33-44 83RD ST, QUEENS NY",jh
8101.00854,"33-44 85TH ST, QUEENS NY",jh
8101.008779,"33-44 88TH ST, QUEENS NY",jh
8101.009013,"33-44 90TH ST, QUEENS NY",jh
8101.007304,"33-45 69TH ST, QUEENS NY",jh
8101.007612,"33-45 70TH ST, QUEENS NY",jh
8101.007767,"33-45 72ND ST, QUEENS NY",jh
8101.007868,"33-45 73RD ST, QUEENS NY",jh
8101.007942,"33-45 74TH ST, QUEENS NY",jh
8101.008016,"33-45 75TH ST, QUEENS NY",jh
8101.008484,"33-45 84TH ST, QUEENS NY",jh
8101.008571,"33-45 85TH ST, QUEENS NY",jh
8101.008627,"33-45 86TH ST, QUEENS NY",jh
8101.008709,"33-45 87TH ST, QUEENS NY",jh
8101.008844,"33-45 88TH ST, QUEENS NY",jh
8101.008954,"33-45 89TH ST, QUEENS NY",jh
8101.007302,"33-46 70TH ST, QUEENS NY",jh
8101.007718,"33-46 72ND ST, QUEENS NY",jh
8101.007814,"33-46 73RD ST, QUEENS NY",jh
8101.007908,"33-46 74TH ST, QUEENS NY",jh
8101.007972,"33-46 75TH ST, QUEENS NY",jh
8101.008064,"33-46 76TH ST, QUEENS NY",jh
8101.008601,"33-46 86TH ST, QUEENS NY",jh
8101.008668,"33-46 87TH ST, QUEENS NY",jh
8101.00878,"33-46 88TH ST, QUEENS NY",jh
8101.008892,"33-46 89TH ST, QUEENS NY",jh
8101.009014,"33-46 90TH ST, QUEENS NY",jh
8101.008444,"33-46-48 84TH ST, QUEENS NY",jh
8101.007613,"33-47 70TH ST, QUEENS NY",jh
8101.007674,"33-47 71ST ST, QUEENS NY",jh
8101.007943,"33-47 74TH ST, QUEENS NY",jh
8101.008017,"33-47 75TH ST, QUEENS NY",jh
8101.007303,"33-48 70TH ST, QUEENS NY",jh
8101.007633,"33-48 71ST ST, QUEENS NY",jh
8101.007719,"33-48 72ND ST, QUEENS NY",jh
8101.007973,"33-48 75TH ST, QUEENS NY",jh
8101.008065,"33-48 76TH ST, QUEENS NY",jh
8101.007944,"33-49 74TH ST, QUEENS NY",jh
8101.008018,"33-49 75TH ST, QUEENS NY",jh
8101.008405,"33-49 83RD ST, QUEENS NY",jh
8101.007909,"33-50 74TH ST, QUEENS NY",jh
8101.007974,"33-50 75TH ST, QUEENS NY",jh
8101.008066,"33-50 76TH ST, QUEENS NY",jh
8101.008019,"33-51 75TH ST, QUEENS NY",jh
8101.008256,"33-51 80TH ST, QUEENS NY",jh
8101.008485,"33-51 84TH ST, QUEENS NY",jh
8101.007975,"33-52 75TH ST, QUEENS NY",jh
8101.008067,"33-52 76TH ST, QUEENS NY",jh
8101.00826,"33-52 81ST ST, QUEENS NY",jh
8101.008541,"33-52 85TH ST, QUEENS NY",jh
8101.007376,"33-53 70TH ST, QUEENS NY",jh
8101.00802,"33-53 75TH ST, QUEENS NY",jh
8101.008337,"33-53 82ND ST, QUEENS NY",jh
8101.007383,"33-54 71ST ST, QUEENS NY",jh
8101.00791,"33-54 74TH ST, QUEENS NY",jh
8101.007976,"33-54 75TH ST, QUEENS NY",jh
8101.008068,"33-54 76TH ST, QUEENS NY",jh
8101.008338,"33-54 83RD ST, QUEENS NY",jh
8101.007945,"33-55 74TH ST, QUEENS NY",jh
8101.008021,"33-55 75TH ST, QUEENS NY",jh
8101.007977,"33-56 75TH ST, QUEENS NY",jh
8101.008069,"33-56 76TH ST, QUEENS NY",jh
8101.008022,"33-57 75TH ST, QUEENS NY",jh
8101.007978,"33-58 75TH ST, QUEENS NY",jh
8101.00807,"33-58 76TH ST, QUEENS NY",jh
8101.008023,"34-01 75TH ST, QUEENS NY",jh
8101.008071,"34-02 76TH ST, QUEENS NY",jh
8101.008024,"34-03 75TH ST, QUEENS NY",jh
8101.008072,"34-04 76TH ST, QUEENS NY",jh
8101.008025,"34-05 75TH ST, QUEENS NY",jh
